client_id,feature,importance,model,exog_setting
236,exog_month_roll168,0.0015702485106885433,xgboost_exog_past_weather,past_exog_context_only
236,exog_is_weekend_lag1,0.0,xgboost_exog_past_weather,past_exog_context_only
236,exog_is_weekend_lag24,0.0,xgboost_exog_past_weather,past_exog_context_only
236,exog_is_weekend_lag168,0.0,xgboost_exog_past_weather,past_exog_context_only
236,exog_is_weekend_roll24,0.0038773396518081427,xgboost_exog_past_weather,past_exog_context_only
236,exog_is_weekend_roll168,0.0,xgboost_exog_past_weather,past_exog_context_only
236,exog_hour_sin_lag1,0.0025637608487159014,xgboost_exog_past_weather,past_exog_context_only
236,exog_hour_sin_lag24,0.0043145883828401566,xgboost_exog_past_weather,past_exog_context_only
236,exog_hour_sin_lag168,0.001615434419363737,xgboost_exog_past_weather,past_exog_context_only
236,exog_hour_sin_roll24,0.0,xgboost_exog_past_weather,past_exog_context_only
236,exog_hour_sin_roll168,0.0,xgboost_exog_past_weather,past_exog_context_only
236,exog_hour_cos_lag1,0.011699064634740353,xgboost_exog_past_weather,past_exog_context_only
236,exog_hour_cos_lag24,0.022821146994829178,xgboost_exog_past_weather,past_exog_context_only
236,exog_hour_cos_lag168,0.0223554540425539,xgboost_exog_past_weather,past_exog_context_only
236,exog_hour_cos_roll24,0.0,xgboost_exog_past_weather,past_exog_context_only
236,exog_hour_cos_roll168,0.0,xgboost_exog_past_weather,past_exog_context_only
236,exog_dayofweek_sin_lag1,0.002193107968196273,xgboost_exog_past_weather,past_exog_context_only
236,exog_dayofweek_sin_lag24,0.004280186723917723,xgboost_exog_past_weather,past_exog_context_only
236,exog_dayofweek_sin_lag168,0.00525010796263814,xgboost_exog_past_weather,past_exog_context_only
236,exog_dayofweek_sin_roll24,0.0027497776318341494,xgboost_exog_past_weather,past_exog_context_only
236,exog_dayofweek_sin_roll168,0.0,xgboost_exog_past_weather,past_exog_context_only
236,exog_dayofweek_cos_lag1,0.0031995028257369995,xgboost_exog_past_weather,past_exog_context_only
236,exog_dayofweek_cos_lag24,0.0035129988100379705,xgboost_exog_past_weather,past_exog_context_only
236,exog_dayofweek_cos_lag168,0.005357546266168356,xgboost_exog_past_weather,past_exog_context_only
236,exog_dayofweek_cos_roll24,0.0015395914670079947,xgboost_exog_past_weather,past_exog_context_only
236,exog_dayofweek_cos_roll168,0.0,xgboost_exog_past_weather,past_exog_context_only
236,exog_month_sin_lag1,0.0009940448217093945,xgboost_exog_past_weather,past_exog_context_only
236,exog_month_sin_lag24,0.0019649574533104897,xgboost_exog_past_weather,past_exog_context_only
236,exog_month_sin_lag168,0.0019610014278441668,xgboost_exog_past_weather,past_exog_context_only
236,exog_month_sin_roll24,0.0013768968638032675,xgboost_exog_past_weather,past_exog_context_only
236,exog_month_sin_roll168,0.0011014859192073345,xgboost_exog_past_weather,past_exog_context_only
236,exog_month_cos_lag1,0.0007305989856831729,xgboost_exog_past_weather,past_exog_context_only
236,exog_month_cos_lag24,0.004804544150829315,xgboost_exog_past_weather,past_exog_context_only
236,exog_month_cos_lag168,0.006685194559395313,xgboost_exog_past_weather,past_exog_context_only
236,exog_month_cos_roll24,0.0018270239233970642,xgboost_exog_past_weather,past_exog_context_only
236,exog_month_cos_roll168,0.00494678458198905,xgboost_exog_past_weather,past_exog_context_only
167,lag_t1,0.042394816875457764,xgboost_exog_past_weather,past_exog_context_only
167,lag_t2,0.003346026409417391,xgboost_exog_past_weather,past_exog_context_only
167,lag_t3,0.002015679143369198,xgboost_exog_past_weather,past_exog_context_only
167,lag_t6,0.0008878883090801537,xgboost_exog_past_weather,past_exog_context_only
167,lag_t12,0.002411880763247609,xgboost_exog_past_weather,past_exog_context_only
167,lag_t24,0.19133253395557404,xgboost_exog_past_weather,past_exog_context_only
167,lag_t48,0.04362894222140312,xgboost_exog_past_weather,past_exog_context_only
167,lag_t168,0.5824629664421082,xgboost_exog_past_weather,past_exog_context_only
167,roll_24,0.003490681294351816,xgboost_exog_past_weather,past_exog_context_only
167,roll_168,0.0010237573878839612,xgboost_exog_past_weather,past_exog_context_only
167,exog_temperature_2m_lag1,0.000592280994169414,xgboost_exog_past_weather,past_exog_context_only
167,exog_temperature_2m_lag24,0.0004910369170829654,xgboost_exog_past_weather,past_exog_context_only
167,exog_temperature_2m_lag168,0.0006948017398826778,xgboost_exog_past_weather,past_exog_context_only
167,exog_temperature_2m_roll24,0.000937253818847239,xgboost_exog_past_weather,past_exog_context_only
167,exog_temperature_2m_roll168,0.0006731307366862893,xgboost_exog_past_weather,past_exog_context_only
167,exog_relative_humidity_2m_lag1,0.0007693436928093433,xgboost_exog_past_weather,past_exog_context_only
167,exog_relative_humidity_2m_lag24,0.0004506691766437143,xgboost_exog_past_weather,past_exog_context_only
167,exog_relative_humidity_2m_lag168,0.0005981097929179668,xgboost_exog_past_weather,past_exog_context_only
